label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
w,0.659218,0.514662,1e-06,0.627405,0.445717,-0.035118,0.562467,0.39574,-0.046801,0.534178,0.451156,-0.052898,0.52982,0.536448,-0.061684,0.443714,0.435168,-0.032386,0.358673,0.410735,-0.048081,0.306063,0.397914,-0.059439,0.255301,0.390006,-0.068557,0.442248,0.515659,-0.037209,0.348104,0.51736,-0.053004,0.282907,0.524424,-0.072894,0.223279,0.531251,-0.085548,0.468087,0.577548,-0.045022,0.396398,0.601271,-0.081466,0.331538,0.620185,-0.120047,0.269802,0.639715,-0.14481,0.513942,0.622484,-0.053657,0.498581,0.580523,-0.093901,0.541375,0.553404,-0.108333,0.579291,0.539873,-0.115231
w,0.655598,0.516586,1e-06,0.624574,0.448041,-0.034696,0.559657,0.396579,-0.047374,0.53345,0.453793,-0.054368,0.531316,0.538479,-0.063947,0.44288,0.4369,-0.034938,0.357309,0.410814,-0.05095,0.304855,0.397181,-0.061197,0.254529,0.388362,-0.069299,0.441679,0.517301,-0.039729,0.345781,0.518635,-0.057401,0.280607,0.525395,-0.076549,0.220574,0.532544,-0.087855,0.46737,0.577725,-0.047096,0.397235,0.601827,-0.084611,0.332865,0.621752,-0.121644,0.270078,0.641652,-0.144726,0.513323,0.620636,-0.055168,0.500333,0.58011,-0.094727,0.545169,0.555621,-0.107414,0.584189,0.5432,-0.112935
w,0.651793,0.522405,1e-06,0.620901,0.453588,-0.033625,0.556452,0.403194,-0.046363,0.527676,0.458428,-0.05364,0.523954,0.543108,-0.063554,0.437947,0.443568,-0.033906,0.35241,0.418552,-0.04981,0.300365,0.403611,-0.060487,0.250331,0.393353,-0.06876,0.435922,0.522883,-0.039374,0.338758,0.525797,-0.056089,0.273966,0.533193,-0.075199,0.215006,0.540511,-0.086704,0.460921,0.583318,-0.047363,0.389967,0.607398,-0.083938,0.324179,0.625996,-0.120734,0.261691,0.645275,-0.143915,0.506502,0.62779,-0.056015,0.48923,0.585024,-0.094382,0.533016,0.557534,-0.106333,0.571928,0.543256,-0.111559
w,0.648162,0.519318,1e-06,0.616637,0.449223,-0.035169,0.552977,0.399029,-0.047103,0.525489,0.456914,-0.052996,0.523781,0.539639,-0.060863,0.436475,0.439398,-0.033739,0.350986,0.412243,-0.048727,0.299638,0.398927,-0.058389,0.249537,0.390251,-0.066167,0.435909,0.518114,-0.03786,0.339828,0.518119,-0.055617,0.275412,0.525225,-0.074051,0.214805,0.533032,-0.084645,0.460833,0.577598,-0.044652,0.388749,0.600957,-0.081022,0.326086,0.620099,-0.114865,0.263655,0.639339,-0.135288,0.506604,0.620354,-0.05245,0.48595,0.583983,-0.088233,0.529795,0.560692,-0.096671,0.57012,0.548813,-0.099285
x,0.561958,0.339768,-0.0,0.474185,0.408934,0.098705,0.417367,0.448886,0.124715,0.380887,0.48077,0.118133,0.355132,0.507238,0.107732,0.335073,0.414236,0.122756,0.275225,0.443874,0.127154,0.236794,0.496289,0.129983,0.21652,0.539682,0.128976,0.346038,0.406287,0.052724,0.299428,0.502597,0.037918,0.342686,0.515837,0.045585,0.379289,0.483625,0.058556,0.360599,0.403952,-0.017706,0.319337,0.499681,-0.029935,0.355904,0.496182,-0.000418,0.387092,0.455837,0.023581,0.374342,0.401017,-0.083793,0.340411,0.465874,-0.09186,0.356305,0.477982,-0.076365,0.376649,0.455313,-0.062847
x,0.47531,0.379645,0.0,0.403935,0.376844,-0.031104,0.342523,0.394057,-0.043591,0.320101,0.437638,-0.055564,0.344537,0.476154,-0.064328,0.281291,0.423128,0.000993,0.223053,0.474206,-0.02199,0.212035,0.52402,-0.03858,0.220437,0.556797,-0.046578,0.307284,0.456254,0.006448,0.296054,0.527603,-0.029752,0.33662,0.509108,-0.046352,0.364295,0.468679,-0.04714,0.336233,0.485034,0.005869,0.333127,0.544074,-0.027896,0.362892,0.512639,-0.033652,0.381322,0.470675,-0.026208,0.364862,0.504179,0.001907,0.361301,0.546872,-0.017669,0.381281,0.526504,-0.018011,0.394721,0.493977,-0.010931
x,0.449517,0.396437,-0.0,0.39716,0.377409,-0.037581,0.341898,0.386445,-0.050182,0.326272,0.427437,-0.059034,0.339661,0.469606,-0.063499,0.275975,0.448194,-0.012595,0.220529,0.497462,-0.040785,0.212986,0.536418,-0.059474,0.225177,0.560809,-0.067262,0.30323,0.480471,-0.004478,0.306535,0.527986,-0.038089,0.345939,0.497269,-0.049927,0.362652,0.460307,-0.04887,0.333119,0.50679,-0.003372,0.34468,0.545562,-0.037422,0.373889,0.506328,-0.041954,0.379672,0.470869,-0.034885,0.362965,0.524612,-0.005993,0.373005,0.555164,-0.027776,0.392967,0.520246,-0.027479,0.397544,0.486442,-0.019885
x,0.445435,0.399396,-0.0,0.399165,0.382129,-0.04292,0.347475,0.390266,-0.05719,0.329778,0.432841,-0.065999,0.331367,0.476819,-0.070064,0.280076,0.445967,-0.020748,0.226738,0.495495,-0.052035,0.219977,0.539319,-0.072854,0.231444,0.569314,-0.082102,0.306563,0.476808,-0.011149,0.303651,0.527943,-0.049212,0.344945,0.498228,-0.063478,0.364808,0.462055,-0.063122,0.335244,0.503988,-0.008664,0.341193,0.546685,-0.0484,0.374298,0.507259,-0.053824,0.38319,0.472466,-0.045691,0.364528,0.522419,-0.009856,0.369404,0.5565,-0.036891,0.390379,0.521292,-0.037364,0.396253,0.488647,-0.02922
x,0.449562,0.412121,-0.0,0.402922,0.391164,-0.037881,0.348803,0.398663,-0.049936,0.331862,0.444953,-0.057178,0.334642,0.485749,-0.05994,0.286055,0.457062,-0.018204,0.232425,0.505213,-0.048841,0.22502,0.549338,-0.06854,0.236353,0.578562,-0.077066,0.312185,0.489314,-0.010638,0.312214,0.538174,-0.048085,0.354239,0.506235,-0.061005,0.373104,0.468921,-0.059686,0.340992,0.51639,-0.009535,0.350569,0.556731,-0.049105,0.384357,0.51555,-0.052804,0.392736,0.479723,-0.043523,0.3715,0.534807,-0.011624,0.378446,0.565442,-0.039433,0.401371,0.528506,-0.038959,0.407888,0.495582,-0.029725
x,0.442001,0.414974,-0.0,0.396784,0.394295,-0.037079,0.343653,0.400191,-0.050452,0.329884,0.4487,-0.05946,0.335129,0.493757,-0.064264,0.279447,0.462626,-0.019468,0.22794,0.514265,-0.051139,0.220517,0.556286,-0.071878,0.231816,0.582716,-0.081132,0.306998,0.49494,-0.013181,0.305277,0.54209,-0.053095,0.34779,0.510238,-0.0674,0.369283,0.472923,-0.06645,0.335901,0.521224,-0.013132,0.341468,0.562927,-0.053425,0.374607,0.522026,-0.057137,0.385377,0.486762,-0.047686,0.3668,0.539142,-0.016244,0.369942,0.571583,-0.044067,0.390982,0.534666,-0.043369,0.39731,0.501765,-0.033976
x,0.445117,0.428074,-0.0,0.400473,0.407245,-0.037373,0.346342,0.416211,-0.050061,0.329009,0.463811,-0.058171,0.331176,0.502255,-0.062101,0.282775,0.472963,-0.019407,0.231338,0.523045,-0.051003,0.22366,0.566364,-0.071056,0.235048,0.594309,-0.079944,0.309637,0.507183,-0.012541,0.310318,0.552937,-0.052183,0.35284,0.518323,-0.064923,0.371859,0.480933,-0.062895,0.338805,0.534653,-0.012002,0.348226,0.573574,-0.053558,0.382385,0.529286,-0.055893,0.390793,0.493015,-0.045278,0.369985,0.553447,-0.014598,0.376828,0.583065,-0.044771,0.400148,0.543915,-0.044301,0.405511,0.510863,-0.034634
x,0.445928,0.424942,-0.0,0.402159,0.404819,-0.040653,0.350756,0.412886,-0.056371,0.333681,0.457514,-0.067475,0.33642,0.500708,-0.074286,0.283461,0.472745,-0.021047,0.233067,0.523348,-0.053876,0.225554,0.567496,-0.075041,0.237918,0.596361,-0.084338,0.310669,0.504471,-0.013337,0.309986,0.552813,-0.053423,0.352096,0.519794,-0.067025,0.370294,0.483313,-0.065492,0.339901,0.530426,-0.01244,0.347319,0.571259,-0.054179,0.38072,0.528915,-0.057369,0.389037,0.493398,-0.047122,0.3707,0.548154,-0.01497,0.375118,0.580908,-0.044046,0.396549,0.543521,-0.043297,0.40179,0.510465,-0.033586
x,0.445989,0.42843,-0.0,0.401653,0.407746,-0.037777,0.349165,0.415199,-0.050842,0.335748,0.46375,-0.059102,0.340609,0.507453,-0.063,0.285911,0.477901,-0.021484,0.23385,0.529025,-0.05361,0.227304,0.572703,-0.073847,0.239738,0.601098,-0.082696,0.313881,0.508491,-0.015069,0.311319,0.55502,-0.053094,0.353111,0.52074,-0.065742,0.370559,0.484082,-0.064471,0.343753,0.534082,-0.015065,0.348672,0.575596,-0.055359,0.382169,0.531445,-0.058255,0.389739,0.495821,-0.048657,0.376228,0.550867,-0.018182,0.379597,0.583468,-0.046511,0.399998,0.543801,-0.045303,0.404627,0.51081,-0.035818
x,0.449168,0.422514,-0.0,0.405176,0.404902,-0.039645,0.353481,0.415088,-0.054283,0.334777,0.458295,-0.064433,0.338047,0.500447,-0.070376,0.285967,0.473037,-0.019418,0.23611,0.524294,-0.051836,0.229105,0.568779,-0.073099,0.241447,0.597837,-0.082609,0.313604,0.504014,-0.011978,0.313427,0.554918,-0.051478,0.35565,0.521038,-0.06518,0.373522,0.483912,-0.063847,0.343462,0.529449,-0.011284,0.351023,0.57217,-0.052825,0.384719,0.529177,-0.056269,0.393143,0.492917,-0.046142,0.374807,0.546184,-0.013902,0.379477,0.579711,-0.042877,0.401047,0.542193,-0.042164,0.40644,0.508789,-0.032455
y,0.464157,0.573014,-0.0,0.396543,0.60632,-0.022911,0.324698,0.621061,-0.037692,0.257124,0.638014,-0.050146,0.204616,0.671335,-0.061579,0.336369,0.575947,-0.044129,0.319907,0.489818,-0.064133,0.335005,0.525656,-0.063987,0.341554,0.567018,-0.063497,0.377744,0.535517,-0.048752,0.356545,0.450451,-0.068287,0.376565,0.500559,-0.066001,0.384059,0.537351,-0.066013,0.419399,0.505281,-0.055879,0.395856,0.425588,-0.084161,0.409107,0.470354,-0.090359,0.412549,0.498003,-0.094906,0.458373,0.480095,-0.063986,0.446488,0.379769,-0.098889,0.439104,0.344926,-0.115627,0.432012,0.309484,-0.125521
y,0.489609,0.667,-0.0,0.404864,0.683471,-0.010562,0.316903,0.657873,-0.022353,0.250197,0.645394,-0.031476,0.20445,0.674386,-0.035936,0.317848,0.589806,-0.044979,0.309211,0.473517,-0.061385,0.330615,0.500221,-0.060507,0.338639,0.547628,-0.059982,0.362092,0.553937,-0.050641,0.35406,0.445854,-0.063061,0.372976,0.480422,-0.059272,0.379771,0.518918,-0.060822,0.409141,0.521941,-0.055367,0.395492,0.418789,-0.073282,0.409052,0.453094,-0.06855,0.413934,0.495665,-0.067217,0.456007,0.496873,-0.059411,0.440638,0.396899,-0.082175,0.440061,0.339928,-0.088454,0.434689,0.289652,-0.091728
y,0.506887,0.673924,-0.0,0.419957,0.685859,-0.005636,0.331063,0.657728,-0.017298,0.263323,0.645554,-0.027955,0.214247,0.672961,-0.033604,0.331061,0.592962,-0.038484,0.324463,0.477353,-0.053151,0.343197,0.505171,-0.050882,0.349734,0.550477,-0.048204,0.377995,0.555987,-0.044457,0.36826,0.451069,-0.055258,0.383777,0.482296,-0.04766,0.393211,0.518474,-0.045212,0.424967,0.524087,-0.049553,0.410062,0.426206,-0.062048,0.421678,0.452751,-0.051747,0.430407,0.488894,-0.046002,0.46889,0.499531,-0.053969,0.454607,0.398167,-0.067303,0.454195,0.339312,-0.068239,0.450745,0.288967,-0.068741
y,0.494621,0.66738,-0.0,0.410298,0.680008,-0.006295,0.321049,0.65485,-0.019616,0.254834,0.644221,-0.031214,0.206347,0.673016,-0.038264,0.319576,0.58692,-0.044908,0.31657,0.472288,-0.05994,0.334177,0.498243,-0.058615,0.34048,0.541257,-0.057104,0.368601,0.553119,-0.050517,0.360128,0.447077,-0.060186,0.374356,0.475067,-0.052262,0.382179,0.508111,-0.050723,0.417206,0.523596,-0.054717,0.404356,0.423592,-0.065797,0.414518,0.450776,-0.053884,0.421059,0.486418,-0.047852,0.462069,0.497948,-0.058281,0.443727,0.398646,-0.071641,0.441611,0.339593,-0.072058,0.437471,0.288347,-0.072408
y,0.500114,0.677909,-0.0,0.413429,0.690214,-0.006799,0.323397,0.662255,-0.019979,0.255869,0.652147,-0.031833,0.206245,0.681544,-0.038701,0.321727,0.59472,-0.040828,0.315106,0.478354,-0.054902,0.332934,0.507973,-0.05272,0.338893,0.554056,-0.050469,0.370374,0.558004,-0.046489,0.358642,0.453963,-0.055767,0.372094,0.484613,-0.048215,0.380031,0.519415,-0.046466,0.418627,0.527331,-0.051078,0.401925,0.428547,-0.062034,0.412972,0.453956,-0.051182,0.421421,0.48943,-0.045584,0.462341,0.503207,-0.055059,0.444337,0.403273,-0.067416,0.442426,0.345023,-0.067714,0.438224,0.29544,-0.067993
y,0.505062,0.677601,-0.0,0.418429,0.692248,-0.006446,0.329373,0.664364,-0.019216,0.261231,0.651582,-0.030671,0.210933,0.680014,-0.037263,0.328235,0.596568,-0.040052,0.321497,0.48096,-0.054363,0.339626,0.510661,-0.052217,0.346203,0.556476,-0.049717,0.376385,0.558816,-0.04558,0.364132,0.456068,-0.055483,0.377921,0.487875,-0.047929,0.386635,0.523156,-0.045764,0.423925,0.527096,-0.05008,0.407133,0.430807,-0.061547,0.418267,0.457592,-0.050819,0.427078,0.492755,-0.045054,0.467395,0.501896,-0.053882,0.450478,0.402884,-0.066177,0.448692,0.346088,-0.066274,0.444149,0.297051,-0.066371
y,0.503561,0.679913,-0.0,0.417454,0.691702,-0.005405,0.32799,0.663666,-0.017215,0.261292,0.652108,-0.028144,0.213037,0.681667,-0.034435,0.326929,0.595764,-0.03682,0.320652,0.480271,-0.051846,0.337132,0.509365,-0.051387,0.343565,0.554209,-0.049898,0.376129,0.560465,-0.042735,0.363839,0.456897,-0.052789,0.376781,0.486836,-0.045991,0.385551,0.520354,-0.044254,0.424212,0.530181,-0.047825,0.407567,0.431912,-0.059344,0.417398,0.458042,-0.048731,0.425182,0.492782,-0.042749,0.467546,0.505051,-0.052272,0.449032,0.405761,-0.064465,0.446655,0.348327,-0.064675,0.441949,0.298493,-0.064647
y,0.50362,0.678639,-0.0,0.418354,0.691007,-0.005671,0.328566,0.66385,-0.018666,0.261386,0.653232,-0.030647,0.212467,0.683176,-0.037956,0.328087,0.599141,-0.0398,0.320289,0.481863,-0.055757,0.337051,0.510759,-0.055349,0.343282,0.55615,-0.053751,0.376901,0.563891,-0.045988,0.362694,0.457636,-0.057137,0.376125,0.487682,-0.050476,0.385503,0.522057,-0.048563,0.424793,0.532664,-0.051177,0.406129,0.43047,-0.06331,0.416567,0.45732,-0.052674,0.425223,0.49331,-0.046491,0.468054,0.506406,-0.055667,0.449539,0.406642,-0.068095,0.446876,0.348814,-0.068466,0.441954,0.29861,-0.068561
y,0.498538,0.674755,-0.0,0.413157,0.689006,-0.00545,0.323726,0.664559,-0.018443,0.257439,0.655349,-0.02998,0.208687,0.685143,-0.036888,0.321225,0.598229,-0.043065,0.314027,0.480758,-0.058617,0.331396,0.507985,-0.057588,0.339052,0.552276,-0.055861,0.369866,0.562556,-0.04894,0.356804,0.456437,-0.058435,0.370956,0.484867,-0.050008,0.380273,0.517696,-0.047938,0.417876,0.531761,-0.053631,0.400416,0.431134,-0.064286,0.410726,0.457466,-0.051988,0.419012,0.492613,-0.045685,0.461344,0.505441,-0.057667,0.441207,0.405806,-0.070133,0.437782,0.34753,-0.070277,0.432375,0.297282,-0.070596
z,0.448115,0.60105,0.0,0.375063,0.503971,0.01537,0.322917,0.462996,0.010169,0.278484,0.44464,-0.003551,0.242727,0.439876,-0.017792,0.245451,0.518492,0.008019,0.203846,0.488919,-0.006541,0.169312,0.464405,-0.017778,0.137021,0.447568,-0.025451,0.252939,0.555721,-0.011123,0.249132,0.451892,-0.029148,0.295832,0.439532,-0.029299,0.321127,0.455432,-0.023624,0.278171,0.578972,-0.029982,0.282619,0.479129,-0.048545,0.320174,0.474558,-0.036997,0.337819,0.497216,-0.023063,0.310706,0.593234,-0.048037,0.309388,0.522341,-0.055125,0.332604,0.50742,-0.041722,0.346757,0.519624,-0.028155
z,0.38906,0.603622,0.0,0.325997,0.529201,-0.010929,0.271129,0.500039,-0.025609,0.229561,0.502603,-0.043175,0.223647,0.543741,-0.059662,0.196024,0.593172,-0.018135,0.147579,0.601812,-0.039334,0.112311,0.614894,-0.055462,0.081032,0.632785,-0.068066,0.209117,0.646164,-0.027243,0.207486,0.576704,-0.058283,0.254787,0.540302,-0.065109,0.28579,0.536504,-0.064615,0.23793,0.681629,-0.03779,0.248186,0.604672,-0.063705,0.28418,0.575127,-0.05645,0.30547,0.575468,-0.04631,0.274723,0.700625,-0.050581,0.28137,0.636638,-0.063404,0.302323,0.608462,-0.0562,0.314881,0.608624,-0.048209
z,0.400193,0.553434,-1e-06,0.341656,0.467308,-0.000717,0.296424,0.433981,-0.012163,0.266529,0.425468,-0.029226,0.252083,0.411285,-0.043206,0.217487,0.495977,-0.006304,0.214678,0.425869,-0.036194,0.249856,0.397395,-0.054015,0.273746,0.394111,-0.063909,0.22811,0.526331,-0.020776,0.244325,0.416719,-0.046367,0.283902,0.398351,-0.05405,0.296965,0.410318,-0.057985,0.252703,0.542761,-0.037511,0.274281,0.433828,-0.058405,0.308662,0.427044,-0.055891,0.317713,0.449468,-0.052964,0.281933,0.548131,-0.055786,0.307636,0.457907,-0.066803,0.332647,0.450582,-0.063414,0.337229,0.472064,-0.060026
z,0.409875,0.483698,-0.0,0.374169,0.389991,-0.001474,0.337705,0.342326,-0.009249,0.30626,0.322165,-0.020877,0.284688,0.302126,-0.032296,0.25884,0.363033,-0.010072,0.23081,0.291323,-0.032219,0.208196,0.245662,-0.047036,0.187471,0.208541,-0.057973,0.25917,0.392982,-0.021437,0.294949,0.292206,-0.048345,0.332255,0.293608,-0.054299,0.347169,0.307435,-0.054931,0.28059,0.415374,-0.033929,0.324417,0.320361,-0.058136,0.352772,0.331882,-0.053678,0.361588,0.350065,-0.04715,0.311287,0.429334,-0.047509,0.35005,0.36127,-0.063805,0.370808,0.364296,-0.06125,0.372586,0.37782,-0.056181
z,0.868838,0.206381,1e-06,0.8295,0.205348,-0.100722,0.820736,0.208007,-0.164902,0.824975,0.218696,-0.209663,0.841065,0.225661,-0.255173,0.897122,0.218669,-0.181278,0.915168,0.242442,-0.241183,0.909544,0.278325,-0.278495,0.900296,0.313363,-0.303293,0.922091,0.252034,-0.148934,0.944658,0.295331,-0.213974,0.930132,0.342381,-0.254367,0.911368,0.38188,-0.28351,0.9316,0.283234,-0.116959,0.948412,0.324581,-0.17088,0.934766,0.368155,-0.206208,0.911711,0.40153,-0.230323,0.934139,0.309621,-0.089752,0.941591,0.340511,-0.129727,0.928812,0.364191,-0.156423,0.911152,0.383251,-0.17716
z,0.869902,0.205548,1e-06,0.829665,0.205407,-0.100497,0.820464,0.209866,-0.164522,0.824791,0.219471,-0.20937,0.840154,0.227045,-0.255071,0.899388,0.222212,-0.177607,0.91296,0.251033,-0.238401,0.907956,0.285319,-0.27754,0.900413,0.318509,-0.303623,0.924811,0.254254,-0.146242,0.945741,0.301023,-0.210879,0.931064,0.346637,-0.251083,0.912601,0.385644,-0.279809,0.934552,0.2855,-0.115902,0.949864,0.330983,-0.169172,0.936747,0.374219,-0.204058,0.91508,0.407988,-0.227839,0.936817,0.31275,-0.090615,0.943229,0.346338,-0.129649,0.93155,0.370438,-0.155792,0.915472,0.390449,-0.176174
z,0.87611,0.20715,1e-06,0.835882,0.206474,-0.102866,0.826341,0.213222,-0.166725,0.830891,0.221532,-0.210683,0.849832,0.224571,-0.254873,0.912766,0.225249,-0.176766,0.923968,0.254339,-0.233518,0.915152,0.286285,-0.268609,0.905515,0.313206,-0.291828,0.934659,0.257026,-0.141993,0.954341,0.302514,-0.201663,0.93868,0.344753,-0.238775,0.920388,0.38019,-0.265951,0.941498,0.286822,-0.10832,0.956727,0.330994,-0.157424,0.943803,0.371574,-0.190579,0.922581,0.402912,-0.213848,0.941913,0.310637,-0.079917,0.949108,0.346792,-0.116015,0.937735,0.370852,-0.141221,0.921924,0.39177,-0.161276
z,0.885243,0.208641,1e-06,0.845089,0.20943,-0.097656,0.836052,0.21532,-0.15936,0.839985,0.224997,-0.202091,0.857948,0.229538,-0.245535,0.916533,0.226591,-0.173414,0.930366,0.257553,-0.230138,0.924398,0.291579,-0.265228,0.916784,0.322893,-0.288505,0.941242,0.257021,-0.14146,0.96005,0.310688,-0.201624,0.943215,0.358128,-0.238282,0.924159,0.397314,-0.264852,0.950918,0.285972,-0.110117,0.965284,0.335609,-0.159496,0.950556,0.378912,-0.191622,0.928152,0.411822,-0.213815,0.953376,0.310839,-0.083642,0.960839,0.345807,-0.118851,0.948367,0.370661,-0.1426,0.931779,0.391521,-0.161589
z,0.877684,0.208095,1e-06,0.840391,0.207556,-0.10134,0.833541,0.213075,-0.165505,0.839791,0.222062,-0.209639,0.854152,0.230578,-0.254351,0.910607,0.220632,-0.180141,0.923515,0.255073,-0.237225,0.919525,0.287594,-0.271348,0.912777,0.319652,-0.294342,0.934643,0.252487,-0.146792,0.952583,0.307766,-0.208358,0.936959,0.355407,-0.245353,0.918588,0.39736,-0.272236,0.943397,0.284097,-0.113956,0.95654,0.336035,-0.164087,0.94342,0.379385,-0.196203,0.922821,0.413381,-0.218745,0.945342,0.31041,-0.086233,0.953068,0.346716,-0.122761,0.942451,0.371669,-0.14737,0.927978,0.392988,-0.166967
z,0.875932,0.211128,1e-06,0.83791,0.210265,-0.101672,0.829732,0.214421,-0.165693,0.834773,0.223103,-0.209871,0.852125,0.230591,-0.254706,0.905776,0.222676,-0.180824,0.921591,0.253119,-0.241439,0.917362,0.286539,-0.278973,0.909057,0.32072,-0.303632,0.930604,0.255067,-0.147964,0.951468,0.305478,-0.212501,0.936791,0.353114,-0.251944,0.918873,0.395296,-0.280009,0.940202,0.286678,-0.11593,0.954766,0.335697,-0.169342,0.941976,0.379451,-0.20367,0.92146,0.413904,-0.226898,0.942366,0.312558,-0.088863,0.949015,0.34876,-0.128133,0.937505,0.374701,-0.154103,0.922091,0.396016,-0.174086
z,0.877275,0.217075,1e-06,0.838077,0.211939,-0.09267,0.828015,0.216756,-0.150667,0.832919,0.225902,-0.191429,0.847298,0.236296,-0.23286,0.906015,0.228211,-0.157916,0.916888,0.261223,-0.212255,0.914665,0.293526,-0.246902,0.907898,0.326161,-0.270148,0.931839,0.261872,-0.129746,0.946572,0.314607,-0.18595,0.932231,0.360663,-0.221071,0.914407,0.401572,-0.246278,0.942149,0.294809,-0.103257,0.951683,0.344418,-0.149917,0.937194,0.386125,-0.179982,0.915995,0.420059,-0.200754,0.943655,0.321745,-0.081869,0.947308,0.356563,-0.116281,0.934706,0.381645,-0.138613,0.918594,0.402696,-0.155984
z,0.878256,0.216896,1e-06,0.839085,0.215832,-0.095475,0.830703,0.22026,-0.15623,0.833863,0.230716,-0.198905,0.84923,0.237694,-0.242442,0.911424,0.233558,-0.168263,0.923598,0.263016,-0.225705,0.917593,0.296022,-0.26263,0.908601,0.328442,-0.28748,0.935809,0.266941,-0.138851,0.955797,0.314815,-0.199407,0.940261,0.3582,-0.237148,0.920767,0.396048,-0.264507,0.944439,0.299312,-0.11051,0.957239,0.34734,-0.160225,0.94273,0.389682,-0.192726,0.919637,0.422915,-0.21531,0.944327,0.327027,-0.087118,0.949106,0.363251,-0.123598,0.934763,0.388425,-0.147848,0.916308,0.409022,-0.166973
z,0.882872,0.224272,1e-06,0.844367,0.224843,-0.099122,0.838209,0.233164,-0.160394,0.842992,0.241844,-0.201975,0.857344,0.248542,-0.244329,0.921843,0.243221,-0.172504,0.933021,0.276405,-0.228224,0.92715,0.309601,-0.263305,0.920155,0.340094,-0.286677,0.943668,0.272976,-0.138889,0.96303,0.327418,-0.195702,0.946677,0.371299,-0.229916,0.927791,0.408788,-0.254997,0.95111,0.302431,-0.106337,0.964649,0.353268,-0.152896,0.950295,0.394623,-0.183522,0.928947,0.427632,-0.205113,0.95198,0.326945,-0.078998,0.958367,0.365068,-0.113392,0.945136,0.389758,-0.137025,0.928621,0.411983,-0.15587
z,0.878001,0.222364,1e-06,0.841285,0.222617,-0.102754,0.833452,0.224794,-0.168163,0.83779,0.232625,-0.214037,0.855209,0.238601,-0.260698,0.910424,0.233397,-0.180782,0.92469,0.261493,-0.243277,0.919831,0.293109,-0.283293,0.911356,0.326866,-0.309963,0.935204,0.267482,-0.148854,0.955992,0.314876,-0.215946,0.941487,0.36122,-0.258434,0.922187,0.401815,-0.288945,0.943724,0.301097,-0.118019,0.957041,0.347947,-0.174296,0.944494,0.391842,-0.21154,0.9222,0.425566,-0.236821,0.944396,0.329036,-0.092237,0.948753,0.364168,-0.134191,0.935244,0.389148,-0.162415,0.917654,0.409159,-0.184067
